customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-00905,Male,0,No,No,51,Two year,No,No,No internet service,No,Electronic check,97.32,4916.61,1,0
CUST-00906,Female,0,Yes,Yes,30,Month-to-month,DSL,No internet service,Yes,Yes,Credit card,90.48,2520.37,0,1
CUST-00907,Male,0,Yes,No,12,Month-to-month,Fiber optic,No,No,Yes,Credit card,18.0,223.65,1,1
CUST-00908,Male,0,No,No,27,Month-to-month,No,Yes,No,Yes,Credit card,43.66,1162.91,1,1
CUST-00909,Male,0,Yes,No,6,Month-to-month,Fiber optic,No,No,Yes,Credit card,33.0,207.99,2,1
CUST-00910,Female,1,No,No,56,One year,Fiber optic,No internet service,No,No,Bank transfer,78.09,3891.41,2,0
CUST-00911,Female,0,No,Yes,13,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,75.33,1006.36,0,1
CUST-00912,Male,0,Yes,No,27,Month-to-month,Fiber optic,No,No,Yes,Electronic check,18.0,492.59,1,0
CUST-00913,Male,0,Yes,No,71,Month-to-month,DSL,No,Yes,Yes,Bank transfer,57.48,4038.14,0,0
CUST-00914,Female,1,Yes,Yes,43,Month-to-month,DSL,Yes,No,No,Credit card,85.02,3531.3,1,0
CUST-00915,Male,0,No,No,33,Month-to-month,No,No internet service,Yes,Yes,Mailed check,68.7,2065.11,1,1
CUST-00916,Female,0,No,No,39,One year,No,Yes,No,No,Credit card,68.66,2464.71,0,0
CUST-00917,Male,0,No,Yes,57,One year,No,No internet service,Yes,Yes,Electronic check,55.88,3121.75,0,0
CUST-00918,Male,0,Yes,Yes,18,Month-to-month,DSL,No,No,Yes,Mailed check,38.53,667.38,3,0
CUST-00919,Female,0,Yes,No,46,Two year,DSL,Yes,No internet service,Yes,Bank transfer,64.57,2913.02,1,0
CUST-00920,Male,0,No,Yes,63,Two year,DSL,No,No internet service,Yes,Mailed check,66.3,3803.68,3,0
CUST-00921,Male,0,No,Yes,41,Month-to-month,No,Yes,No,Yes,Credit card,80.38,2872.77,2,0
CUST-00922,Female,0,No,No,32,One year,Fiber optic,Yes,Yes,Yes,Mailed check,82.41,2557.78,1,1
CUST-00923,Male,1,Yes,Yes,10,Month-to-month,No,Yes,No,Yes,Credit card,67.15,694.43,1,0
CUST-00924,Female,0,Yes,Yes,18,Month-to-month,DSL,No internet service,No,Yes,Mailed check,92.37,1656.98,1,0
CUST-00925,Female,0,Yes,No,69,Month-to-month,Fiber optic,No internet service,Yes,No,Electronic check,55.63,3466.64,5,1
CUST-00926,Male,1,Yes,No,39,Month-to-month,Fiber optic,Yes,No internet service,Yes,Bank transfer,28.9,1123.24,2,1
CUST-00927,Female,0,No,Yes,21,Two year,DSL,No,No,No,Bank transfer,76.93,1562.34,1,0
CUST-00928,Female,0,Yes,Yes,30,Two year,No,No internet service,No,No,Bank transfer,68.16,2037.65,2,0
CUST-00929,Female,0,No,Yes,42,Two year,Fiber optic,No,No,No,Electronic check,77.42,3134.86,2,0
CUST-00930,Female,0,No,No,39,One year,DSL,Yes,No internet service,Yes,Mailed check,33.39,1218.62,3,0
CUST-00931,Female,0,No,No,51,One year,DSL,No,No,Yes,Electronic check,109.77,5433.73,2,0
CUST-00932,Female,0,No,Yes,18,Two year,No,No,Yes,No,Credit card,82.76,1472.19,1,1
CUST-00933,Female,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Yes,Electronic check,57.8,2570.78,1,1
CUST-00934,Male,0,No,No,32,Month-to-month,Fiber optic,No,No internet service,Yes,Credit card,41.61,1300.74,1,0
CUST-00935,Female,0,No,No,68,One year,Fiber optic,No,No,Yes,Electronic check,91.93,5473.46,2,0
CUST-00936,Female,0,Yes,No,11,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,37.46,443.47,2,1
CUST-00937,Female,0,Yes,No,10,Month-to-month,Fiber optic,No,No,Yes,Mailed check,120.0,1188.35,1,1
CUST-00938,Male,0,Yes,No,33,Month-to-month,No,No,No internet service,Yes,Electronic check,49.67,1492.38,1,0
CUST-00939,Female,1,Yes,Yes,37,One year,DSL,No,Yes,No,Mailed check,108.01,3963.88,3,0
CUST-00940,Male,0,No,Yes,50,Month-to-month,Fiber optic,No,No,Yes,Electronic check,60.39,2724.73,0,0
CUST-00941,Male,0,Yes,Yes,29,Month-to-month,DSL,Yes,No,Yes,Bank transfer,104.52,3133.61,1,1
CUST-00942,Female,0,Yes,No,66,Month-to-month,DSL,No,No,No,Credit card,46.63,2852.63,3,0
CUST-00943,Female,0,No,No,34,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,65.47,2049.69,4,0
CUST-00944,Male,0,No,Yes,9,Two year,No,No,Yes,Yes,Mailed check,85.12,731.44,1,0
CUST-00945,Female,1,Yes,Yes,8,Month-to-month,DSL,No,No,Yes,Electronic check,81.55,628.46,1,1
CUST-00946,Female,0,No,No,71,One year,Fiber optic,No,Yes,Yes,Mailed check,92.52,5757.29,1,1
CUST-00947,Female,0,No,No,9,One year,Fiber optic,No,No,Yes,Credit card,52.81,449.28,0,0
CUST-00948,Female,0,Yes,No,69,Month-to-month,DSL,No,No,Yes,Bank transfer,67.12,4224.16,3,0
CUST-00949,Male,0,No,No,20,Two year,Fiber optic,No,Yes,No,Credit card,96.21,1811.44,1,1
CUST-00950,Male,0,Yes,No,6,One year,No,No,No,No,Credit card,47.37,303.24,2,0
CUST-00951,Male,0,No,Yes,22,One year,DSL,No,No internet service,Yes,Electronic check,79.31,1614.24,1,0
CUST-00952,Male,0,No,No,44,Month-to-month,DSL,No internet service,No,No,Electronic check,59.52,2301.85,4,1
CUST-00953,Female,0,Yes,No,31,Month-to-month,No,No,Yes,Yes,Mailed check,70.15,1932.04,3,0
CUST-00954,Male,0,No,No,57,Two year,DSL,Yes,Yes,No,Credit card,67.11,3414.87,2,0
CUST-00955,Male,0,Yes,Yes,44,One year,DSL,No internet service,No,Yes,Electronic check,45.29,1829.13,4,1
CUST-00956,Male,0,No,No,29,Two year,No,No,No,No,Electronic check,58.48,1530.19,0,0
CUST-00957,Female,0,No,No,46,Two year,No,No,No internet service,Yes,Credit card,68.62,2918.0,0,1
CUST-00958,Male,0,Yes,No,70,Month-to-month,Fiber optic,No internet service,No,Yes,Electronic check,62.43,4380.82,4,1
CUST-00959,Male,1,No,Yes,30,One year,Fiber optic,Yes,No,No,Mailed check,104.32,2875.73,2,1
CUST-00960,Female,0,No,Yes,11,Month-to-month,No,Yes,No,Yes,Credit card,90.25,947.91,1,0
CUST-00961,Male,0,Yes,No,29,One year,Fiber optic,Yes,No,Yes,Electronic check,72.25,2058.51,0,0
CUST-00962,Male,0,No,Yes,61,Month-to-month,Fiber optic,No internet service,Yes,Yes,Electronic check,45.92,2629.62,1,0
CUST-00963,Male,0,Yes,No,15,Month-to-month,No,No,No,No,Bank transfer,44.4,608.88,2,1
CUST-00964,Female,0,No,No,69,One year,Fiber optic,No,Yes,Yes,Electronic check,114.35,7749.73,1,0
CUST-00965,Female,0,Yes,No,42,One year,Fiber optic,Yes,No,Yes,Bank transfer,39.75,1636.27,2,0
CUST-00966,Female,0,No,No,43,One year,Fiber optic,Yes,No,No,Bank transfer,67.85,2975.23,0,0
CUST-00967,Male,0,No,No,23,Month-to-month,Fiber optic,Yes,No internet service,Yes,Electronic check,74.02,1760.04,0,0
CUST-00968,Male,0,No,No,67,Month-to-month,Fiber optic,No internet service,Yes,Yes,Bank transfer,57.22,3648.31,0,0
CUST-00969,Male,0,No,Yes,2,Two year,Fiber optic,Yes,No internet service,No,Mailed check,39.94,114.18,1,0
CUST-00970,Male,0,Yes,No,21,Month-to-month,Fiber optic,No internet service,No,No,Credit card,45.38,909.93,0,0
CUST-00971,Female,0,No,No,30,Month-to-month,No,No,No,No,Mailed check,51.34,1564.91,2,1
CUST-00972,Female,0,Yes,No,34,One year,Fiber optic,No internet service,No,Yes,Bank transfer,47.26,1543.15,4,0
CUST-00973,Female,0,No,Yes,34,Month-to-month,DSL,No,No internet service,Yes,Mailed check,98.19,3088.97,0,1
CUST-00974,Male,0,Yes,No,10,One year,DSL,No,No,No,Credit card,64.77,606.61,3,0
CUST-00975,Female,0,No,Yes,16,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,51.9,827.57,1,1
CUST-00976,Male,0,No,Yes,6,Two year,Fiber optic,No,No,No,Bank transfer,67.67,439.97,3,1
CUST-00977,Female,0,No,No,41,Two year,Fiber optic,No,No internet service,Yes,Credit card,81.7,3334.57,1,1
CUST-00978,Male,0,Yes,No,25,Two year,DSL,Yes,No,No,Credit card,56.38,1287.12,1,0
CUST-00979,Male,0,No,No,41,One year,No,No internet service,No internet service,Yes,Credit card,87.55,3575.28,0,0
CUST-00980,Male,0,No,Yes,43,Month-to-month,DSL,Yes,No internet service,No,Bank transfer,33.22,1245.78,6,0
CUST-00981,Female,1,No,No,51,One year,DSL,Yes,No,Yes,Bank transfer,94.28,4599.08,0,0
CUST-00982,Female,0,Yes,No,39,Two year,No,No,No internet service,No,Mailed check,64.78,2356.77,0,0
CUST-00983,Male,0,No,No,47,One year,Fiber optic,No,No,Yes,Bank transfer,63.8,2755.33,2,0
CUST-00984,Male,0,No,No,42,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,47.67,1875.56,2,0
CUST-00985,Male,0,No,No,47,One year,No,No internet service,No,Yes,Bank transfer,34.3,1454.66,2,0
CUST-00986,Male,0,Yes,No,45,One year,No,Yes,No internet service,Yes,Mailed check,23.33,941.73,0,0
CUST-00987,Female,0,Yes,Yes,23,One year,DSL,No,No,Yes,Mailed check,45.93,1070.09,2,0
CUST-00988,Female,0,No,No,17,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,79.69,1268.26,0,0
CUST-00989,Male,0,Yes,No,57,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,40.97,2282.51,2,0
CUST-00990,Male,1,No,No,25,One year,DSL,No,No,No,Electronic check,26.29,653.95,3,0
CUST-00991,Female,0,Yes,No,40,Month-to-month,No,No internet service,No,No,Electronic check,42.27,1481.79,2,0
CUST-00992,Male,1,No,Yes,14,Two year,Fiber optic,No,No,Yes,Mailed check,55.38,815.88,2,1
CUST-00993,Male,1,No,No,31,One year,No,Yes,No,Yes,Electronic check,56.36,1746.53,0,0
CUST-00994,Male,0,Yes,No,38,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,61.78,2335.72,1,0
CUST-00995,Male,0,No,No,45,Two year,Fiber optic,No internet service,Yes,Yes,Electronic check,90.82,4058.15,1,0
CUST-00996,Female,0,Yes,Yes,38,One year,DSL,Yes,No internet service,Yes,Mailed check,96.23,3517.97,3,0
CUST-00997,Female,1,Yes,No,26,One year,No,No,Yes,No,Bank transfer,115.14,3105.69,1,1
CUST-00998,Male,0,No,No,70,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,24.38,1517.85,0,0
CUST-00999,Female,0,Yes,No,37,Two year,DSL,Yes,No internet service,Yes,Bank transfer,43.6,1426.26,4,0
CUST-01000,Female,0,Yes,No,59,Month-to-month,DSL,Yes,No,Yes,Mailed check,82.46,4728.05,1,0
CUST-01001,Female,0,No,Yes,53,One year,Fiber optic,Yes,No,Yes,Mailed check,53.65,2590.27,3,0
CUST-01002,Female,0,Yes,No,40,Month-to-month,DSL,No,Yes,Yes,Credit card,86.52,3338.86,2,0
CUST-01003,Male,0,No,Yes,64,One year,Fiber optic,No,No,Yes,Mailed check,70.18,4145.47,1,0
CUST-01004,Female,0,No,Yes,9,One year,Fiber optic,No internet service,No,Yes,Bank transfer,104.48,940.35,4,1
CUST-01005,Male,0,No,No,67,One year,DSL,Yes,No internet service,Yes,Credit card,91.07,6093.6,0,0
CUST-01006,Male,0,No,No,62,Month-to-month,Fiber optic,No,No,No,Electronic check,91.53,5024.29,0,0
CUST-01007,Female,0,No,No,36,Two year,DSL,No,Yes,No,Electronic check,54.7,1777.69,2,1
CUST-01008,Female,0,Yes,Yes,53,One year,No,Yes,Yes,Yes,Mailed check,62.56,3209.92,1,0
CUST-01009,Male,0,No,No,37,Month-to-month,No,Yes,No internet service,Yes,Mailed check,57.37,2108.97,2,0
CUST-01010,Female,0,No,No,19,Two year,DSL,Yes,No,Yes,Electronic check,27.35,533.23,2,0
CUST-01011,Male,0,No,No,58,One year,Fiber optic,Yes,Yes,No,Credit card,101.79,5313.0,0,0
CUST-01012,Female,0,No,No,17,Two year,Fiber optic,No,No,Yes,Bank transfer,83.63,1478.72,3,1
CUST-01013,Female,0,No,No,22,Two year,No,Yes,Yes,Yes,Bank transfer,56.37,1220.58,1,0
CUST-01014,Female,0,Yes,No,37,Two year,Fiber optic,No,Yes,Yes,Bank transfer,97.61,3610.82,4,0
CUST-01015,Male,0,No,No,61,One year,Fiber optic,No,No internet service,No,Mailed check,49.24,2626.33,1,0
CUST-01016,Female,0,Yes,Yes,28,One year,No,No,No,Yes,Bank transfer,19.05,499.16,3,0
CUST-01017,Male,0,No,No,36,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,90.18,3098.85,2,1
CUST-01018,Male,0,No,No,3,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,33.04,123.77,1,1
CUST-01019,Female,0,No,No,8,One year,DSL,No,No internet service,Yes,Credit card,60.11,467.88,2,1
CUST-01020,Male,0,Yes,No,4,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Credit card,70.15,326.48,3,1
CUST-01021,Female,1,Yes,No,5,Two year,Fiber optic,Yes,No,No,Mailed check,74.64,425.37,2,0
CUST-01022,Female,0,Yes,No,63,Month-to-month,No,Yes,No internet service,No,Electronic check,86.21,4989.09,1,0
CUST-01023,Male,0,No,No,61,Month-to-month,Fiber optic,No internet service,Yes,No,Credit card,79.52,4561.02,1,0
CUST-01024,Female,0,No,No,59,Month-to-month,DSL,Yes,No internet service,No,Bank transfer,78.75,4223.61,0,0
CUST-01025,Female,0,Yes,No,4,Month-to-month,No,Yes,No,Yes,Credit card,45.23,221.76,1,1
CUST-01026,Male,0,No,Yes,5,Month-to-month,No,No internet service,Yes,No,Mailed check,72.36,408.06,3,1
CUST-01027,Male,0,No,No,20,Month-to-month,Fiber optic,No,Yes,No,Credit card,27.36,535.89,1,0
CUST-01028,Female,0,No,No,41,Two year,Fiber optic,No,Yes,Yes,Credit card,104.05,4333.63,3,1
CUST-01029,Female,0,Yes,No,24,Month-to-month,DSL,Yes,No,No,Electronic check,29.94,710.88,0,0
CUST-01030,Male,0,Yes,No,35,Month-to-month,Fiber optic,Yes,No internet service,No,Bank transfer,56.34,1809.14,3,1
CUST-01031,Male,0,Yes,Yes,12,Month-to-month,DSL,Yes,Yes,No,Mailed check,32.03,394.01,1,0
CUST-01032,Male,0,Yes,Yes,53,Month-to-month,DSL,No,No internet service,No,Bank transfer,46.75,2509.97,1,0
CUST-01033,Female,0,Yes,Yes,22,Month-to-month,No,No,No,Yes,Mailed check,65.34,1282.71,0,0
CUST-01034,Female,0,No,No,4,One year,Fiber optic,No,Yes,No,Electronic check,51.78,244.4,0,1
CUST-01035,Female,0,No,Yes,54,One year,DSL,No internet service,No,Yes,Mailed check,93.61,4497.39,2,0
CUST-01036,Male,0,Yes,No,65,Month-to-month,DSL,No internet service,Yes,No,Bank transfer,70.67,4535.81,3,0
CUST-01037,Male,0,No,No,1,One year,No,Yes,Yes,No,Mailed check,53.43,101.1,1,1
CUST-01038,Male,0,No,No,31,Month-to-month,DSL,No,No,Yes,Mailed check,61.66,1954.47,3,0
CUST-01039,Male,0,Yes,No,60,Month-to-month,DSL,No,No internet service,Yes,Mailed check,95.49,5536.19,1,1
CUST-01040,Male,0,Yes,No,51,Two year,DSL,No,Yes,No,Bank transfer,87.72,3889.01,0,0
CUST-01041,Male,1,Yes,No,62,Month-to-month,DSL,No internet service,No,Yes,Mailed check,36.53,2132.36,1,0
CUST-01042,Female,0,No,No,30,Two year,DSL,No,No,Yes,Electronic check,47.98,1465.89,0,0
CUST-01043,Male,0,No,No,27,Month-to-month,No,No,No,Yes,Bank transfer,76.87,1904.51,2,1
CUST-01044,Male,0,Yes,Yes,51,Month-to-month,DSL,Yes,No internet service,No,Electronic check,73.83,3311.02,0,0
CUST-01045,Male,0,Yes,No,11,Month-to-month,Fiber optic,No,No,Yes,Mailed check,38.74,445.35,3,1
CUST-01046,Female,1,Yes,No,17,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,83.73,1394.67,2,1
CUST-01047,Male,0,Yes,Yes,43,Two year,Fiber optic,No,No,No,Mailed check,42.73,1611.52,1,0
CUST-01048,Female,0,No,Yes,48,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,97.6,4265.84,1,1
CUST-01049,Female,0,No,No,8,Two year,Fiber optic,No,No,No,Mailed check,78.24,633.05,1,0
CUST-01050,Male,0,No,No,37,Two year,Fiber optic,No,No,Yes,Mailed check,36.7,1325.12,1,0
CUST-01051,Female,0,No,No,26,One year,Fiber optic,No internet service,No,Yes,Bank transfer,51.77,1287.0,0,0
CUST-01052,Female,0,Yes,Yes,36,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,51.34,1753.46,1,1
CUST-01053,Male,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,69.0,4689.88,0,0
CUST-01054,Male,0,No,Yes,5,Month-to-month,Fiber optic,No,No internet service,No,Credit card,59.9,320.5,4,1
CUST-01055,Male,0,No,No,72,One year,DSL,No,No internet service,Yes,Bank transfer,36.36,2523.92,3,0
CUST-01056,Female,0,No,Yes,32,Month-to-month,Fiber optic,No,No,No,Electronic check,30.14,900.26,0,0
CUST-01057,Male,0,No,No,56,Two year,Fiber optic,No,No,Yes,Mailed check,78.73,4096.09,2,1
CUST-01058,Male,0,No,No,30,One year,DSL,No,No internet service,No,Credit card,72.16,2087.95,3,0
CUST-01059,Male,0,No,No,22,Month-to-month,No,Yes,Yes,Yes,Bank transfer,67.64,1484.7,0,1
CUST-01060,Female,0,No,No,56,One year,DSL,No internet service,No,No,Mailed check,71.77,4057.26,4,0
CUST-01061,Male,0,No,No,50,Month-to-month,DSL,No,Yes,Yes,Credit card,49.53,2249.06,1,0
CUST-01062,Male,0,Yes,Yes,10,Two year,No,No,No internet service,No,Bank transfer,69.6,662.67,2,0
CUST-01063,Male,0,Yes,Yes,51,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,120.0,5705.35,0,0
CUST-01064,Male,0,No,No,54,Two year,Fiber optic,Yes,No,Yes,Electronic check,94.36,4836.93,5,0
CUST-01065,Male,1,Yes,Yes,28,Two year,Fiber optic,Yes,Yes,No,Bank transfer,57.79,1481.84,0,0
CUST-01066,Female,0,Yes,No,67,Two year,No,Yes,No,Yes,Electronic check,51.92,3472.57,0,0
CUST-01067,Male,0,No,No,46,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,18.0,820.47,1,1
CUST-01068,Female,0,No,No,24,Two year,Fiber optic,No internet service,Yes,No,Electronic check,91.72,2118.85,1,1
CUST-01069,Male,0,No,Yes,0,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,84.67,77.69,3,1
CUST-01070,Female,0,Yes,No,49,One year,Fiber optic,No internet service,Yes,No,Mailed check,51.4,2200.21,1,0
CUST-01071,Female,0,Yes,No,15,Month-to-month,No,No,No,Yes,Mailed check,29.21,434.89,1,0
CUST-01072,Female,0,No,No,55,Month-to-month,No,No,No,Yes,Mailed check,36.12,1900.07,3,1
CUST-01073,Female,0,Yes,No,38,Month-to-month,Fiber optic,No internet service,Yes,Yes,Credit card,76.11,2920.04,0,0
CUST-01074,Male,0,Yes,No,34,Month-to-month,No,Yes,No,Yes,Mailed check,62.77,2032.54,2,0
CUST-01075,Male,0,No,No,11,Month-to-month,Fiber optic,No,No,No,Credit card,82.29,862.67,2,1
CUST-01076,Male,0,No,No,51,Two year,DSL,No internet service,No,No,Electronic check,67.16,3062.79,3,0
CUST-01077,Female,0,Yes,No,12,Month-to-month,DSL,No internet service,No,No,Bank transfer,89.17,1013.13,2,1
CUST-01078,Female,0,Yes,Yes,30,One year,Fiber optic,No,No,No,Electronic check,74.24,2280.22,2,1
CUST-01079,Female,0,Yes,No,61,Month-to-month,DSL,No internet service,Yes,Yes,Electronic check,85.72,5149.93,1,1
CUST-01080,Male,0,Yes,No,67,One year,Fiber optic,No,Yes,Yes,Electronic check,18.0,1191.83,1,0
CUST-01081,Male,0,No,Yes,72,One year,Fiber optic,Yes,No internet service,Yes,Mailed check,34.14,2432.57,2,0
CUST-01082,Male,0,Yes,Yes,69,Month-to-month,Fiber optic,Yes,No,No,Mailed check,55.89,3381.58,2,0
CUST-01083,Female,0,Yes,No,40,One year,DSL,No,Yes,Yes,Credit card,91.99,3603.1,2,1
CUST-01084,Male,0,No,No,14,Two year,No,Yes,Yes,No,Credit card,112.01,1605.64,1,0
CUST-01085,Male,1,Yes,No,61,Two year,Fiber optic,Yes,No,Yes,Bank transfer,60.89,3336.21,1,0
CUST-01086,Male,0,No,Yes,58,Month-to-month,DSL,Yes,No,Yes,Mailed check,49.71,2708.82,2,0
CUST-01087,Male,0,No,No,72,Month-to-month,Fiber optic,No internet service,Yes,No,Mailed check,18.0,1247.47,1,0
CUST-01088,Male,0,No,Yes,47,One year,Fiber optic,No internet service,No internet service,Yes,Mailed check,86.59,4092.31,1,1
CUST-01089,Female,0,Yes,No,10,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,51.25,488.53,1,1
CUST-01090,Female,1,Yes,No,36,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,120.0,4368.2,2,0
CUST-01091,Male,0,No,Yes,32,Month-to-month,DSL,No internet service,No,No,Credit card,46.51,1516.97,1,0
CUST-01092,Male,0,No,No,61,Two year,No,No,No,Yes,Bank transfer,117.63,7209.49,2,0
CUST-01093,Female,0,Yes,Yes,28,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,83.71,2065.21,1,0
CUST-01094,Male,0,No,No,23,Month-to-month,DSL,No,No,Yes,Mailed check,39.29,832.77,3,1
CUST-01095,Female,0,Yes,No,5,Two year,Fiber optic,Yes,No,Yes,Credit card,70.8,405.13,1,1
CUST-01096,Male,0,Yes,No,60,Two year,Fiber optic,No,Yes,Yes,Credit card,84.28,4618.03,2,0
CUST-01097,Male,0,No,No,55,Two year,Fiber optic,No,No,Yes,Mailed check,59.37,2856.47,2,1
CUST-01098,Male,0,Yes,No,3,Two year,Fiber optic,No internet service,No,Yes,Credit card,85.95,331.57,0,0
CUST-01099,Female,1,Yes,No,31,Month-to-month,Fiber optic,Yes,No,No,Mailed check,85.4,2334.6,2,1
CUST-01100,Male,0,No,No,35,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,79.91,2637.71,2,1
CUST-01101,Male,1,No,No,34,Month-to-month,DSL,No,No internet service,No,Mailed check,64.59,2242.87,2,1
CUST-01102,Male,0,No,Yes,67,Month-to-month,DSL,Yes,No,Yes,Credit card,35.63,2219.41,1,0
CUST-01103,Female,1,No,No,10,Month-to-month,No,No internet service,No,Yes,Mailed check,63.08,684.71,3,0
CUST-01104,Female,0,No,No,22,Two year,Fiber optic,No,No internet service,Yes,Credit card,69.4,1454.7,0,0
CUST-01105,Male,0,No,No,13,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,18.1,228.57,0,1
CUST-01106,Female,0,No,No,17,Month-to-month,DSL,No,No internet service,Yes,Mailed check,69.23,1079.29,2,1
CUST-01107,Female,0,No,No,66,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,62.58,3789.14,0,0
CUST-01108,Male,0,No,Yes,68,Month-to-month,DSL,Yes,No internet service,Yes,Credit card,32.58,2024.45,0,0
CUST-01109,Male,1,No,No,3,Month-to-month,DSL,No,No,Yes,Mailed check,56.67,221.46,1,0
CUST-01110,Female,0,Yes,No,46,One year,DSL,Yes,Yes,Yes,Electronic check,57.2,2656.1,1,0
CUST-01111,Female,0,No,Yes,16,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,113.25,1642.8,2,1
CUST-01112,Male,1,No,Yes,14,One year,Fiber optic,No internet service,No,No,Bank transfer,70.5,914.46,2,1
CUST-01113,Female,1,No,Yes,21,Two year,DSL,Yes,Yes,Yes,Credit card,90.9,1892.78,0,0
CUST-01114,Female,0,Yes,No,14,One year,DSL,No,No,No,Credit card,62.05,858.81,3,1
CUST-01115,Male,0,No,No,35,One year,Fiber optic,No,No internet service,Yes,Electronic check,18.15,584.49,3,1
CUST-01116,Female,1,No,No,72,Month-to-month,Fiber optic,No,No,No,Bank transfer,81.81,5309.14,1,1
CUST-01117,Female,0,No,No,42,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,48.55,1844.86,1,0
CUST-01118,Male,0,Yes,No,52,Month-to-month,DSL,No,No,Yes,Bank transfer,56.61,2786.76,1,0
CUST-01119,Female,0,Yes,Yes,36,Two year,Fiber optic,No,Yes,No,Bank transfer,38.68,1220.24,2,0
CUST-01120,Male,0,Yes,No,1,One year,No,No,No,Yes,Electronic check,66.82,128.41,1,1
CUST-01121,Female,0,Yes,No,6,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,91.63,574.1,2,1
CUST-01122,Female,1,Yes,No,19,Month-to-month,DSL,No,No,Yes,Bank transfer,88.32,1614.53,2,1
CUST-01123,Female,0,No,Yes,17,Two year,Fiber optic,No,Yes,No,Bank transfer,104.65,1750.07,0,1
CUST-01124,Male,0,Yes,No,61,One year,DSL,No,No,No,Credit card,108.2,5914.82,1,0
CUST-01125,Male,0,Yes,No,61,One year,DSL,No internet service,No,Yes,Credit card,18.0,1096.53,2,0
CUST-01126,Male,0,No,No,62,Two year,DSL,Yes,No,No,Electronic check,35.16,2109.45,2,0
CUST-01127,Male,0,Yes,No,46,One year,No,No,No internet service,Yes,Bank transfer,19.8,912.49,3,0
CUST-01128,Male,0,No,No,40,One year,Fiber optic,No,No internet service,Yes,Mailed check,80.8,3052.14,4,0
CUST-01129,Male,0,Yes,No,47,Month-to-month,No,No,No,Yes,Mailed check,47.67,2093.37,3,1
CUST-01130,Male,0,No,No,29,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Electronic check,52.77,1401.95,1,1
